                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                0.89645,                 1.1182,                 1.1043,                0.59352,                0.72725,                0.68925,                0.49764,                  0.942,                0.99263,                 1.0591,             0.00034674,             0.00034674,             0.00034674
                     62,                0.88422,                 1.0881,                 1.0852,                0.50613,                0.84589,                0.67005,                0.49592,                0.96305,                 1.0049,                 1.0743,             0.00032473,             0.00032473,             0.00032473
                     63,                  0.897,                 1.0884,                 1.0915,                0.62047,                0.69923,                0.67031,                0.48117,                0.99468,                 1.0262,                 1.1114,             0.00030273,             0.00030273,             0.00030273
                     64,                0.90155,                 1.0535,                 1.0801,                0.55502,                0.80241,                0.71752,                 0.5238,                0.95291,                 1.0068,                 1.0843,             0.00028072,             0.00028072,             0.00028072
                     65,                0.85047,                 1.0398,                 1.0621,                0.57277,                0.72465,                0.67115,                0.48739,                0.95666,                 1.0036,                 1.0694,             0.00025872,             0.00025872,             0.00025872
                     66,                0.79795,                0.99987,                 1.0293,                0.56153,                0.79185,                0.68774,                0.49795,                0.96418,                 0.9964,                 1.0839,             0.00023671,             0.00023671,             0.00023671
                     67,                 0.7684,                 0.9539,                  1.024,                0.57272,                0.81876,                0.73667,                0.54711,                 0.9198,                0.93871,                 1.0688,             0.00021471,             0.00021471,             0.00021471
                     68,                0.76524,                0.91138,                 1.0151,                0.52716,                0.87323,                0.71344,                 0.5195,                0.94378,                0.95098,                 1.0816,             0.00019271,             0.00019271,             0.00019271
                     69,                0.75266,                0.90558,                 1.0075,                0.58677,                 0.7871,                0.73684,                0.53875,                0.94731,                0.94493,                 1.0903,              0.0001707,              0.0001707,              0.0001707
                     70,                0.74364,                0.87774,                 1.0076,                0.60104,                 0.8118,                0.73703,                0.54172,                0.96793,                 0.9423,                 1.1134,              0.0001487,              0.0001487,              0.0001487
                     71,                0.74183,                0.88482,                 1.0056,                0.64258,                0.68956,                0.72833,                0.52858,                0.95814,                0.94467,                 1.1044,             0.00012669,             0.00012669,             0.00012669
                     72,                0.73203,                0.83764,                0.99816,                0.56034,                0.81136,                0.72859,                0.54039,                0.93171,                0.94197,                 1.0829,             0.00010469,             0.00010469,             0.00010469
                     73,                0.73055,                0.83495,                 1.0065,                0.58366,                0.79294,                0.74559,                0.55583,                 0.9571,                0.94269,                 1.0897,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.70788,                0.80998,                 1.0014,                0.62264,                0.80152,                0.76906,                0.57357,                 0.9401,                0.91115,                 1.0825,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.71818,                0.81637,                0.99894,                0.60789,                0.79393,                0.77655,                0.57697,                0.93851,                0.91679,                 1.0829,             3.8674e-05,             3.8674e-05,             3.8674e-05
