                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                 1.0254,                 1.3217,                 1.1257,                0.46848,                0.91989,                0.57645,                 0.3992,                0.96251,                 1.0023,                 1.0595,             0.00039074,             0.00039074,             0.00039074
                     60,                 1.0378,                  1.352,                 1.1225,                0.46444,                0.93042,                0.60484,                0.44046,                 0.9198,                0.96705,                 1.0326,             0.00036874,             0.00036874,             0.00036874
                     61,                  1.026,                 1.3126,                 1.1217,                0.49821,                0.82612,                0.63014,                0.44895,                0.95369,                0.97578,                 1.0596,             0.00034674,             0.00034674,             0.00034674
                     62,                 1.0553,                 1.3837,                 1.1484,                0.49769,                0.86024,                0.60075,                0.42743,                0.97338,                0.98024,                 1.0738,             0.00032473,             0.00032473,             0.00032473
                     63,                 1.0685,                  1.362,                 1.1422,                0.48833,                0.88626,                0.57844,                0.42281,                0.96172,                0.99198,                 1.0369,             0.00030273,             0.00030273,             0.00030273
                     64,                 1.0402,                  1.294,                 1.1156,                0.52664,                0.86956,                0.62296,                0.44598,                0.97777,                 0.9696,                 1.0684,             0.00028072,             0.00028072,             0.00028072
                     65,                0.99764,                 1.2931,                 1.1168,                0.48393,                0.89553,                0.59097,                0.42561,                0.95385,                0.99666,                 1.0471,             0.00025872,             0.00025872,             0.00025872
                     66,                0.95292,                 1.2702,                 1.0925,                0.49227,                 0.9418,                0.63797,                0.45528,                0.93267,                0.95473,                 1.0376,             0.00023671,             0.00023671,             0.00023671
                     67,                0.93119,                 1.2453,                 1.0874,                0.51293,                0.85311,                0.64197,                0.46812,                0.90358,                0.92192,                 1.0392,             0.00021471,             0.00021471,             0.00021471
                     68,                0.93663,                 1.2124,                  1.082,                0.52793,                0.85757,                0.64241,                 0.4785,                0.91667,                0.94645,                 1.0375,             0.00019271,             0.00019271,             0.00019271
                     69,                 0.9037,                 1.2013,                 1.0647,                0.55257,                0.85296,                0.66285,                0.47012,                0.95436,                 0.9437,                 1.0701,              0.0001707,              0.0001707,              0.0001707
                     70,                 0.8973,                 1.1626,                 1.0712,                0.55319,                 0.8628,                0.68334,                0.50028,                0.96417,                0.92043,                 1.0691,              0.0001487,              0.0001487,              0.0001487
                     71,                0.91349,                 1.1868,                 1.0753,                0.55286,                0.81668,                0.65842,                0.47234,                0.93006,                0.97973,                  1.047,             0.00012669,             0.00012669,             0.00012669
                     72,                 0.8892,                 1.1644,                 1.0606,                0.53643,                0.87756,                0.66239,                0.48196,                0.93358,                0.96464,                 1.0511,             0.00010469,             0.00010469,             0.00010469
                     73,                 0.8729,                 1.1421,                 1.0668,                0.51943,                0.86638,                0.65102,                0.46824,                0.93713,                 0.9881,                  1.049,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.86898,                 1.1386,                 1.0679,                0.54588,                0.81868,                0.66157,                0.48384,                0.91951,                0.98508,                 1.0412,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.86421,                 1.1235,                 1.0575,                0.54935,                0.84538,                0.68384,                0.49442,                0.92639,                0.97434,                 1.0488,             3.8674e-05,             3.8674e-05,             3.8674e-05
